file	function	option_name	values_seen	branch_evidence_lines	state_mutation	ayanamsa_touchpoint	anchor_id
src/jhora/horoscope/main.py	Horoscope._get_tara_dhasa_bhukthi	include_antardasa	parameter_only	L1119	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_tara_lagna_dhasa	divisional_chart_factor	parameter_only	L1478,L1480	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_tithi_yogini_dhasa_bhukthi	include_antardhasa	parameter_only	L1260	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_trikona_dhasa	divisional_chart_factor	parameter_only	L1533,L1535	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_varnada_dhasa	divisional_chart_factor	parameter_only	L1496,L1498	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_varsha_narayana_dhasa	divisional_chart_factor	parameter_only	L1078,L1080	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_varsha_narayana_dhasa	include_antardhasa	parameter_only	L1080	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_varsha_vimsottari_dhasa	divisional_chart_factor	parameter_only	L1087,L1089	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_vimsottari_dhasa_bhukthi	divisional_chart_factor	parameter_only	L1160	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_yogardha_dhasa	divisional_chart_factor	parameter_only	L1505,L1507	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope._get_yogini_dhasa_bhukthi	include_antardhasa	parameter_only	L1250	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope.get_ava_saha_yoga_info_for_chart	divisional_chart_factor	parameter_only	L1628,L1633,L1645	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope.get_chara_karakas_for_chart	divisional_chart_factor	parameter_only	L1554,L1557	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope.get_horoscope_information	divisional_chart_factor	parameter_only	L684,L688,L700,L704,L708,L712,L716,L720,L725,L729,L733,L737,L741,L776,L780,L788,L798,L799,L809,L813,L817,L821,L825,L829,L833,L837,L842,L846,L850,L874,L878	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope.get_horoscope_information_for_chart	divisional_chart_factor	parameter_only	L254,L299,L307,L320,L321,L331,L333,L339,L345,L351,L357,L363,L369,L375,L382,L388,L394,L426,L430,L433,L442	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope.get_horoscope_information_for_mixed_chart	divisional_chart_factor	parameter_only	L578	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope.get_special_lagnas_for_chart	divisional_chart_factor	parameter_only	L1576,L1584,L1586	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope.get_special_planets_for_chart	divisional_chart_factor	parameter_only	L446,L453	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope.get_sphutas_for_chart	divisional_chart_factor	parameter_only	L1604,L1612	local_recompute	none	DS900
src/jhora/horoscope/main.py	Horoscope.get_varnada_lagna_for_chart	divisional_chart_factor	parameter_only	L881,L885	local_recompute	none	DS900
src/jhora/panchanga/drik.py	__next_conjunction_of_planet_pair	divisional_chart_factor	parameter_only	L2468	local_recompute	none	DS900
src/jhora/panchanga/drik.py	_bhaava_madhya_new	divisional_chart_factor	parameter_only	L1354	local_recompute	none	DS900
src/jhora/panchanga/drik.py	_birthtime_rectification_lagna_suddhi	divisional_chart_factor	parameter_only	L2439,L2447	local_recompute	none	DS900
src/jhora/panchanga/drik.py	bhrigu_bindhu_lagna	divisional_chart_factor	parameter_only	L1938,L1952	local_recompute	none	DS900
src/jhora/panchanga/drik.py	dasavarga_from_long	divisional_chart_factor	parameter_only	L1491,L1503	local_recompute	none	DS900
src/jhora/panchanga/drik.py	declination_of_planets	divisional_chart_factor	parameter_only	L1567	local_recompute	direct_call	DS900
src/jhora/panchanga/drik.py	dhasavarga	divisional_chart_factor	parameter_only	L1530	local_recompute	none	DS900
src/jhora/panchanga/drik.py	indu_lagna	divisional_chart_factor	parameter_only	L1875,L1890	local_recompute	none	DS900
src/jhora/panchanga/drik.py	kunda_lagna	divisional_chart_factor	parameter_only	L1908,L1922,L1926	local_recompute	none	DS900
src/jhora/panchanga/drik.py	kunda_lagna_mixed_chart	divisional_chart_factor	parameter_only	L1906	local_recompute	none	DS900
src/jhora/panchanga/drik.py	next_ascendant_entry_date	divisional_chart_factor	parameter_only	L2595,L2612	local_recompute	none	DS900
src/jhora/panchanga/drik.py	next_solar_date	divisional_chart_factor	parameter_only	L2258	local_recompute	none	DS900
src/jhora/panchanga/drik.py	pranapada_lagna	divisional_chart_factor	parameter_only	L1830,L1847	local_recompute	none	DS900
src/jhora/panchanga/drik.py	previous_ascendant_entry_date	divisional_chart_factor	parameter_only	L2593,L2594	none	none	DS900
src/jhora/panchanga/drik.py	solar_upagraha_longitudes	divisional_chart_factor	parameter_only	L1602	local_recompute	none	DS900
src/jhora/panchanga/drik.py	special_ascendant	divisional_chart_factor	parameter_only	L1736,L1773	local_recompute	none	DS900
src/jhora/panchanga/drik.py	sree_lagna	divisional_chart_factor	parameter_only	L1969,L1982,L1987	local_recompute	none	DS900
src/jhora/panchanga/drik.py	sree_lagna_from_moon_asc_longitudes	divisional_chart_factor	parameter_only	L1989	local_recompute	none	DS900
src/jhora/panchanga/drik.py	sree_lagna_mixed_chart	divisional_chart_factor	parameter_only	L1967	local_recompute	none	DS900
src/jhora/panchanga/drik.py	upagraha_longitude	divisional_chart_factor	parameter_only	L1647	local_recompute	none	DS900
src/jhora/utils.py	__varga_non_cyclic	divisional_chart_factor	parameter_only	L925	local_recompute	none	DS900
src/jhora/utils.py	_validate_data	divisional_chart_factor	parameter_only	L129	local_recompute	none	DS900
